state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,covid-19_age-adjusted_mortality_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,childcare_cost_burden_raw_value,childcare_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,juvenile_arrests_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_&_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
UT,Daggett County,,0.149,3.685754567,4.371179374,,0.113,0.298,7.7,0.201,0.974504249,0.127979937,0.333333333,0,,0.092888244,0,0,,,0.27,0.55,0.960629921,0.804511278,0.044887781,0.082,3.165827764,0,0,87.10801394,,5.5,1,0.055172414,0.468085106,0.137,,,,,,0.111,0.141,0.081,0,0.084,0.153846154,,,0.333152034,0.094537815,0.091743119,0.000974659,,,,,,6731.208,0.509016216,63461,,0.21,,,0.297001308,,,,,,0,0.710059172,0.059210526,0.928994083,1026,0.228070175,0.265107213,0.001949318,0.010721248,0.005847953,0.000974659,0.044834308,0.923001949,0,0.440545809,1
UT,Davis County,5169.835455,0.146,3.406682677,4.011854813,0.068140012,0.08,0.339,8.6,0.196,0.854978645,0.108000242,0.234567901,305.8,11.07217172,0.081360882,0.000489478,0.000679227,0.002329971,1672,0.43,0.52,0.958921607,0.760243002,0.040749268,0.052,3.158593407,0.129361566,2.222340997,103.3190498,54.71593264,8.4,0,0.099256307,0.784375554,0.29,32.76830371,80.23649146,258.1314519,40.16287043,4.830303801,0.108,0.129,0.087,73.5,0.091,0.046376146,14.62830051,6.564608339,0.315586503,0.093108369,0.06226468,0.000623553,,0.044029782,3.342082103,3.280111929,0.053934507,1690.226,0.662953523,92253,,0.193556364,57.45487256,31.41690834,0.150239017,1.163108922,1.156031657,19.24391349,9.622260787,20.48262548,663.1748755,0.776861742,0.070738457,0.91920003,359232,0.311266814,0.106555095,0.012295675,0.008156289,0.021442967,0.008465282,0.10382427,0.828177891,0.010176376,0.494290598,0.009194757
UT,Duchesne County,9854.864392,0.185,4.375190354,4.831873965,0.0740449,0.137,0.334,7.5,0.261,0.501370452,0.116646648,0.058823529,105.3,30.19230769,0.147563968,0.000451399,0.000603197,0.001809591,3401,0.28,0.42,0.891960868,0.525590918,0.077486507,0.132,3.884206669,0.161531559,1.50466446,423.8994009,107.8285526,6.8,1,0.132430399,0.777592188,0.245,,76.21183042,431.4201085,,,0.135,0.158,0.097,59.6,0.139,0.067188742,20.06823199,24.7523002,0.336595443,0.167340036,0.117830147,0.001105861,,0.176824034,2.927795332,2.943238004,0.044875543,205.501,0.569641978,61709,,0.398005269,,26.66851428,0.20245021,0.539665407,,38.22768164,25.95872563,51.66666667,77.90864877,0.740267121,0.109019726,0.855498721,19894,0.331909118,0.12692269,0.00266412,0.05127174,0.004825576,0.003568915,0.082788781,0.84799437,0.007570316,0.494370162,0.682108884
UT,Emery County,8343.114689,0.173,4.212650393,4.736765559,0.063305979,0.123,0.345,7,0.217,0.385750729,0.105893081,0.166666667,109.9,17.18213058,0.099029365,9.98801E-05,0.000295654,0.001084064,3287,0.33,0.39,0.943622047,0.668536901,0.047118024,0.126,4.046864687,0.181326116,0,166.6031988,128.7995878,5.4,0,0.084958217,0.799127758,0.223,,76.66675965,406.4932417,,,0.13,0.158,0.092,,0.137,0.115086097,46.39909853,18.19021367,0.334253328,0.108344174,0.08218707,0.000492757,,,3.125010821,3.10617067,0.21550899,1564.887,0.527872456,64144,,0.481822164,,,0.228158518,,,29.27030631,29.72298181,33.33333333,48.22107542,0.753215434,0.042286381,0.816720257,10147,0.280378437,0.182714103,0.003350744,0.01291022,0.005026116,0.001182616,0.061693111,0.908051641,0.007824892,0.491573864,0.736424927
UT,Garfield County,9209.961455,0.172,4.130635095,4.590167698,0.071794872,0.118,0.313,5.5,0.228,0.223124517,0.111781767,0.25,,17.71479185,0.173865199,0.000395961,0.00019802,0.001188119,2174,0.42,0.34,0.936567164,0.635489511,0.102126044,0.128,4.04941661,0.165794066,0,,130.7189543,4.8,0,0.137931035,0.68951049,0.139,,77.72907396,341.8192602,,,0.127,0.15,0.094,,0.165,0.216244153,,,0.340873537,0.176814988,0.167838313,0.000792079,,,3.130423757,3.11490147,0.126464349,780.4121,0.696797852,47638,,0.455566905,,33.41224686,0.254859566,3.184713376,,39.59688422,39.61180432,31.66666667,22.38615931,0.784981091,0.124441964,0.793084819,5050,0.226534654,0.241980198,0.003960396,0.027524753,0.01049505,0.003366337,0.063762376,0.883366337,0.008536065,0.481980198,1
UT,Grand County,8015.831507,0.157,3.84634719,4.356481394,0.064814815,0.111,0.29,8,0.208,0.949593496,0.130859023,0.15625,328.1,26.80652681,0.163584637,0.001230265,0.000714577,0.00244998,1049,0.36,0.47,0.938069217,0.625081433,0.095276741,0.135,3.708731599,0.32631579,4.10088169,268.5765443,129.7177096,4.9,0,0.163545568,0.792103293,0.088,,79.39342174,334.2034137,,,0.117,0.14,0.089,97.1,0.132,0.024976303,,23.69949046,0.333859954,0.179230364,0.12266791,0.000918742,,,2.738505402,2.482224485,0.009723214,167.5234,0.757918552,58852,,0.38022113,,29.32535365,0.246720587,4.016064257,,32.19580709,,44.44444444,160.0513754,0.655560558,0.157119476,0.898244034,9796,0.212433646,0.197223357,0.007145774,0.049203757,0.022049816,0.001122907,0.105859535,0.811147407,0.027608696,0.501939567,0.253875339
UT,Iron County,6323.684394,0.179,4.318039538,4.709350959,0.082434783,0.111,0.329,6.4,0.204,0.620583584,0.098539251,0.057142857,264.4,17.24137931,0.123262119,0.000382939,0.000475235,0.003115429,2084,0.44,0.46,0.933837556,0.686684073,0.044610707,0.145,4.058914276,0.19193655,4.011743467,278.1221029,70.09187311,4.8,1,0.15735884,0.762353144,0.115,30.37758731,79.31044194,306.2559073,55.24502795,6.095496106,0.133,0.154,0.099,50.3,0.14,0.175887013,12.77154743,10.24922231,0.337827993,0.140956421,0.089635499,0.000563242,,0.076720211,3.230635047,3.118244765,0.031771592,-302.7471,0.749059277,52942,,0.419460881,80.79932329,28.91444382,0.267519172,1.460564752,,22.4388325,15.45035913,35.13888889,294.3895406,0.652436569,0.104697429,0.847879869,56814,0.278910128,0.137254902,0.005474003,0.024272186,0.009557503,0.003414651,0.092811631,0.854930123,0.011194943,0.500492836,0.2255486
UT,Juab County,6951.345447,0.178,4.241272521,4.777630874,0.061363636,0.127,0.347,7.1,0.233,0.562073004,0.110414121,0.1875,124.8,17.84615385,0.111292648,0.000665724,0.000329979,0.005114668,5896,0.35,0.48,0.924464832,0.506329114,0.029246727,0.096,3.399783377,0.119131752,0,85.3201877,115.6089312,6,0,0.103244838,0.758336681,0.347,,77.71025113,366.5255769,62.14654155,,0.131,0.159,0.093,,0.125,0.130151327,,15.18333882,0.343049876,0.124045504,0.093000959,0.000247484,,,3.060453728,3.043478376,0.62907346,1909.67435,0.705168531,70086,,0.366792712,,8.844664634,0.191350626,3.099173554,,46.32625381,24.15709011,22.63157895,158.9429242,0.782633698,0.057488208,0.83266245,12122,0.337320574,0.121432107,0.004207227,0.010641808,0.0046197,0.003052302,0.056591322,0.911565748,0.009385265,0.486140901,0.434706227
UT,Kane County,6269.369955,0.156,3.918944886,4.459803972,0.071057192,0.111,0.305,6.7,0.209,0.472561404,0.120099458,0.25,152.2,16.67696109,0.102304469,0.000380421,0.000252717,0.002148092,2402,0.36,0.38,0.914285714,0.689569946,0.053715776,0.131,4.117397678,0.199052133,0,311.1817993,91.12210362,4.9,0,0.108159393,0.723552592,0.04,,79.71467183,302.793184,,,0.121,0.144,0.088,91.6,0.14,0.143740696,,28.41178142,0.335157262,0.111196319,0.084343701,0.00075815,,,3.395488003,3.31424205,0.102164291,1272.541,0.845726165,58352,,0.385074627,,22.06084645,0.191887168,,,31.87061347,,42.22222222,59.77793411,0.771338251,0.072623574,0.811029154,7914,0.229972201,0.239449078,0.006191559,0.019459186,0.007960576,0.00075815,0.050669699,0.902956785,0.002632308,0.50075815,0.549192983
UT,Millard County,7497.669722,0.188,4.274398374,4.612002572,0.079494799,0.123,0.323,7.9,0.246,0.532432216,0.11100968,0.205882353,136.5,20.01177163,0.149531826,0.000454959,0.000750356,0.001650784,2007,0.4,0.44,0.896464647,0.523507836,0.032317792,0.137,3.456485723,0.120947631,0,282.9521339,124.4660254,5.7,0,0.092915215,0.738676608,0.145,,79.69697612,328.3870408,,,0.133,0.151,0.103,97,0.125,0.050295421,27.83330381,19.92715518,0.337226722,0.166742184,0.122453928,0.000600285,,,2.771378062,2.848115918,0.018857705,765.707,0.685086237,60316,,0.49472,,9.345064336,0.232475628,2.906976744,,21.97064804,18.43941117,26.5,31.98486888,0.736081994,0.053212359,0.82226881,13327,0.310272379,0.177534329,0.003001426,0.020784873,0.015982592,0.001800855,0.126660164,0.830269378,0.019864219,0.488181886,0.739422539
UT,Morgan County,4120.794987,0.121,3.293609894,4.028392013,0.066918002,0.089,0.293,9.4,0.18,0.877072553,0.121414591,0.384615385,107.2,3.72279496,0.078879231,0.000907291,0.000240732,0.000240732,1785,0.39,0.49,0.978342046,0.832092331,0.033447222,0.038,3.088923082,0.070316187,0,,45.04429356,7.6,1,0.095310136,0.811060855,0.451,,80.68691287,208.7807166,,,0.101,0.13,0.072,,0.077,0.000577042,,,0.298265602,0.080042689,0.078093533,0.00040122,,,3.328444885,3.429931947,0.022926125,1268.791,0.528461477,103746,,0.120957711,,17.05707465,0.156131321,,,,,9.090909091,33.37817182,0.884973792,0.051350549,0.957483984,12462,0.342400899,0.12357567,0.00304927,0.003851709,0.006339271,0.002006099,0.030653186,0.945835339,0.002266957,0.4841117,0.628471856
UT,Piute County,5038.161245,0.19,4.384805402,4.734580048,,0.127,0.335,2.7,0.251,0.085475578,0.106399956,0.5,,,0.131868132,0,0,0.00610998,2610,0.43,0.32,0.926957831,0.485815603,0.062893082,0.319,5.802823315,0.010723861,0,66.26905235,,4.8,0,0.09,0.824817518,0.38,,,313.5781343,,,0.136,0.156,0.1,,0.175,0.478345453,,,0.344005663,0.143266476,0.102803738,0,,,,,0.059183729,-2206.533,0.67735574,47206,,0.61589404,,,0.193810109,,,,,,20.29787528,0.889830509,0.139329806,0.689830509,1473,0.233536999,0.292600136,0.00203666,0.009504413,0.005431093,0.00203666,0.081466395,0.890699253,0,0.487440597,1
UT,Rich County,5359.542537,0.163,3.987950594,4.494972617,0.065217391,0.114,0.313,4.6,0.223,0.408127209,0.114157745,0.5,,,0.106022897,,0.00040783,0.00040783,1483,0.28,0.38,0.956614509,0.75308642,0.034423408,0.133,3.481273151,0.064683053,0,86.33714656,82.58320258,6.5,0,0.064516129,0.779545455,0.409,,85.01271519,277.1900095,,,0.123,0.146,0.089,,0.146,0.345848771,,,0.337008423,0.101773323,0.115591398,0.000815661,,,,,,2534.396,0.612301075,75531,,0.381422925,,,0.153221856,,,,,,5.562695624,0.733229329,0.038983051,0.895475819,2452,0.287520392,0.199021207,0.002854812,0.007340946,0.002854812,0.001223491,0.065252855,0.915986949,0.010141094,0.475122349,1
UT,Salt Lake County,6300.210243,0.159,3.636169168,4.049380317,0.075809061,0.093,0.308,8.5,0.205,0.916399182,0.143318867,0.256559767,449,17.98004867,0.113505833,0.000779017,0.000791065,0.005328966,2110,0.42,0.51,0.915209236,0.704523613,0.050736584,0.072,3.781820645,0.168899965,4.47245305,383.7532882,70.96044173,10,0,0.141407033,0.732007574,0.259,57.08093485,79.32347586,301.9555962,50.24777071,5.466559706,0.115,0.141,0.093,219.2,0.107,0.026211848,22.30790836,8.116304117,0.323684715,0.128811764,0.081862948,0.001404527,,0.067867696,3.085342428,3.02334174,0.143210148,-1010.8245,0.765194365,79294,,0.382853932,62.71102825,39.60980803,0.1862436,2.229878006,3.21375396,21.77086499,12.98907349,32.82234957,745.3765827,0.675420793,0.110245545,0.902033267,1165517,0.262101711,0.115452628,0.018089826,0.014197133,0.045675867,0.018662105,0.189658323,0.7005655,0.03446866,0.497576612,0.009033123
UT,San Juan County,12401.18934,0.245,5.538828631,5.561908222,0.065294535,0.168,0.384,4.2,0.245,0.176183372,0.089636132,0.306122449,346.2,25.57704304,0.175269246,0.000653253,0.00091635,0.00163634,3387,0.22,0.21,0.857158399,0.570189702,0.101520982,0.228,5.624854607,0.233072917,0,93.31359804,134.1235981,5.2,0,0.197994988,0.780860904,0.27,251.720293,75.15457161,500.3227402,92.69356598,,0.175,0.186,0.137,,0.188,0.301295056,,45.74188768,0.396398654,0.207710082,0.117103236,0.001178165,,,2.484845386,2.369908375,0.34651456,-3552.131,0.706438177,50686,,0.999351281,,83.55083601,0.302884426,1.736111111,,24.20427433,20.43788161,25.71428571,28.25377476,0.78107931,0.073272854,0.591435438,15278,0.289763058,0.149299647,0.003665401,0.484356591,0.005890823,0.00071999,0.060544574,0.447702579,0.031888567,0.500850897,0.778651838
UT,Sanpete County,6367.929443,0.186,4.342382301,4.696767533,0.08219697,0.131,0.324,7.5,0.245,0.429588096,0.110120457,0.125,151.9,11.39072848,0.147986064,0.000484825,0.000445959,0.008505081,2946,0.35,0.42,0.919527602,0.587353753,0.037341772,0.155,3.781689105,0.106886466,0.969649956,63.605645,82.67770786,5.8,0,0.140247496,0.717387782,0.222,41.29853989,79.76023276,296.8236899,70.64868337,,0.135,0.154,0.1,42.9,0.128,0.081479457,13.98526169,15.26324325,0.340867326,0.164406465,0.113693785,0.000541522,,,3.371298131,3.342102286,0.054010333,662.3384,0.640643902,55033,,0.50222076,,35.22517448,0.256318936,1.072961373,,24.12220871,13.12344569,35.38461539,69.61709588,0.77213908,0.085565217,0.837965568,31393,0.245596152,0.148504444,0.009014749,0.01646864,0.008282101,0.006434556,0.0932692,0.861720766,0.017788983,0.472653139,0.409280426
UT,Sevier County,7993.446537,0.182,4.36174784,4.834835768,0.080552908,0.129,0.337,8,0.232,0.499567349,0.104006465,0.16,185,25.15035539,0.117510345,0.000462535,0.000688705,0.002295684,2073,0.41,0.48,0.910461059,0.610785241,0.042401386,0.116,4.04093471,0.134470002,1.38760407,99.97619614,98.58447574,5.3,1,0.093663912,0.781674854,0.12,,76.84924638,383.5970379,51.82999761,,0.136,0.16,0.095,40.5,0.137,0.013201658,24.63850691,7.36875247,0.341899102,0.131644483,0.092203068,0.000459137,,,3.291588693,3.499101512,0.044233498,545.0786,0.71737441,56318,,0.481481482,78.05734058,32.41341749,0.2473987,1.317523057,,32.91903434,23.2510556,37,98.30370868,0.788700414,0.08053049,0.841324963,21780,0.284205693,0.171533517,0.004132231,0.015564738,0.003764922,0.002157943,0.052203857,0.91671258,0.012226287,0.489256198,0.647149313
UT,Summit County,3648.973926,0.113,3.080486239,3.674201183,0.08605852,0.073,0.218,8.7,0.156,0.944747275,0.155479262,0.2,289.5,6.557377049,0.100504138,0.001352474,0.000517659,0.002047107,1701,0.5,0.56,0.952299098,0.749550809,0.07238628,0.048,4.522054479,0.167027772,8.067386404,138.3056303,54.81032742,7.7,1,0.129165235,0.683138371,0.348,,85.54618122,162.4138156,29.60550662,,0.092,0.114,0.07,76.4,0.082,0.056752998,14.220593,5.231438855,0.256152249,0.102700476,0.097309622,0.001035319,,,3.268669048,3.205380006,0.051269368,4205.323333,0.723027236,115756,,0.193803159,61.75954781,24.51248093,0.152475898,6.205673759,,16.72405905,10.57743161,19.61538462,280.58965,0.781262954,0.118414451,0.937888628,42499,0.233887856,0.14277983,0.009741406,0.005600132,0.019882821,0.001600038,0.110355538,0.843102191,0.019607346,0.487399704,0.39199978
UT,Tooele County,6613.860668,0.17,3.861697749,4.358580428,0.075138605,0.106,0.341,8.3,0.231,0.8375073,0.110637537,0.358490566,242.2,16.9137607,0.104899836,0.000138391,0.000295255,0.001073653,2962,0.36,0.45,0.920636093,0.621586476,0.047514537,0.063,3.249480458,0.141698263,2.491039179,283.4394905,70.78033167,8.6,0,0.091457286,0.736658215,0.498,36.79398271,78.3519215,327.9857803,49.97121224,5.056342098,0.121,0.143,0.091,64.5,0.096,0.068041861,24.92177332,11.19283996,0.369110671,0.121637954,0.077205882,0.00060393,,0.100729927,,,0.074043989,1075.823,0.709373209,79101,,0.329253965,61.59128468,38.60561632,0.181666477,1.091703057,3.167784895,22.65351341,14.61456241,42.27272727,144.4620763,0.807395848,0.062460962,0.925852367,74512,0.317143547,0.094266695,0.007367941,0.013756174,0.008253704,0.007985291,0.134179729,0.817854842,0.013152979,0.492390487,0.177007111
UT,Uintah County,9795.819989,0.201,4.571651068,4.946221365,0.081248511,0.138,0.361,7.4,0.252,0.55185958,0.116663965,0.55,198.7,27.37287193,0.162017236,0.00030783,0.000528218,0.001445649,3859,0.28,0.46,0.884554636,0.528721924,0.09174449,0.128,4.297079108,0.14493617,2.798455253,124.097324,90.67248762,5.7,0,0.133647059,0.765445249,0.177,50.10304116,75.69071601,433.7335584,72.738164,6.868131868,0.14,0.165,0.109,51.2,0.134,0.082802042,25.2002016,13.80888503,0.364184026,0.183038869,0.12854883,0.000500417,,0.077141505,2.980108263,2.850929033,0.12199658,841.0459,0.628491471,63282,,0.433736474,,37.04700229,0.187620492,0.985221675,7.890791446,29.12848248,21.82856183,48.90909091,83.45578921,0.767483006,0.087099584,0.841698482,35970,0.320934112,0.118654434,0.004503753,0.07792605,0.006616625,0.00411454,0.085098693,0.816652766,0.011440458,0.494189602,0.468485332
UT,Utah County,5202.741021,0.143,3.669026873,4.173721675,0.064344567,0.065,0.296,8,0.185,0.797810146,0.06741736,0.167741936,197.3,9.023990731,0.093782803,0.000418085,0.000605168,0.00301816,1807,0.43,0.49,0.951641244,0.802732626,0.037494188,0.065,3.66924896,0.102944742,1.854660621,77.9534313,49.09545011,9.1,1,0.145315904,0.715726584,0.258,56.72005433,80.23017978,261.1388313,43.1816219,5.125943233,0.107,0.126,0.085,49.5,0.106,0.0821106,14.03503627,5.371771342,0.308707444,0.105975514,0.075264144,0.000903144,,0.057996745,3.229169334,3.146489313,0.07003466,368.3645667,0.619507588,81804,,0.24106429,79.75541935,29.77633168,0.19832771,0.602585955,1.413624037,17.3438399,9.362238521,18.75268817,643.4298265,0.679073177,0.110110709,0.883739871,651059,0.324432962,0.080129451,0.006171484,0.008652058,0.018735629,0.009974518,0.123220783,0.814219602,0.016680185,0.494440596,0.033269837
UT,Wasatch County,4125.524677,0.132,3.329188437,3.90997774,0.068829892,0.081,0.287,8.3,0.182,0.664045899,0.10814456,0.255813954,158.4,13.27700664,0.114793178,0.000498665,0.000509915,0.001048159,1783,0.5,0.52,0.953829168,0.759520451,0.064294056,0.062,3.750029528,0.097175359,2.63999296,93.49192334,56.8783469,7.4,0,0.163617355,0.74944362,0.353,61.15638653,81.67519444,198.7451801,,,0.101,0.122,0.077,29.9,0.094,0.068358364,11.69237365,8.553164671,0.308806849,0.125510679,0.097222222,0.000339943,,,3.261446208,3.175283363,0.044951385,2965.127,0.595095246,87098,,0.291274649,74.52709987,28.30383583,0.188201796,1.172332943,,15.1587137,11.49668714,30.39215686,160.4968624,0.738124703,0.117386162,0.920894812,35300,0.301784703,0.126005666,0.005524079,0.007790368,0.011331445,0.002521247,0.140651558,0.827195467,0.010625041,0.490708215,0.268508287
UT,Washington County,5991.489145,0.162,3.948156433,4.420935141,0.067450212,0.094,0.304,7.3,0.192,0.821851356,0.103943039,0.242424242,272,15.24292645,0.150365954,0.000557571,0.000638138,0.002996004,2039,0.44,0.48,0.938387992,0.716197096,0.053037572,0.093,3.84422739,0.146260338,3.210254793,154.3245347,74.5282975,5.6,1,0.171206581,0.770896614,0.141,41.60993807,81.81714567,265.9839124,44.89026823,4.712717883,0.124,0.143,0.087,76.9,0.126,0.106060064,19.84390708,9.163893233,0.328438,0.165216443,0.120542703,0.001173525,,0.036497847,3.247769326,3.080437275,0.07293006,-874.5806,0.736452857,71904,,0.337620661,76.97296864,33.48332527,0.196386849,1.336064844,1.627233378,26.38539323,14.88240574,37.90697674,329.5914531,0.702306571,0.123942354,0.878356421,184913,0.250025688,0.227220369,0.006419235,0.016737601,0.01091324,0.009344935,0.109840844,0.836863822,0.014014916,0.504172232,0.152134091
UT,Wayne County,10294.83992,0.168,4.059365007,4.532003372,0.109589041,0.114,0.325,6.6,0.219,0.438444924,0.113151176,0,,16.49175412,0.156985118,0.000368868,0.001087351,0.007249003,1803,0.45,0.22,0.89571899,0.656987296,0.075630252,0.174,3.830660763,0.192474674,0,,103.0851926,4.6,0,0.117647059,0.633680556,0.143,,77.04463591,399.4509758,,,0.125,0.148,0.09,,0.139,0.158319043,,,0.326243416,0.161865569,0.143504532,0.001087351,,,3.078058674,3.323578676,0.031802142,153.1211,0.684503704,54790,,0.389006343,,,0.241850703,,,,,,0,0.733668342,0.071134021,0.827135678,2759,0.225806452,0.230155854,0.003986952,0.011235955,0.009061254,0.001812251,0.06596593,0.900326205,0.011124354,0.490032621,1
UT,Weber County,6877.848074,0.179,3.882268112,4.296129475,0.075900023,0.104,0.36,8.1,0.237,0.844072722,0.114651949,0.153061225,357.8,20.84751808,0.098730762,0.000430417,0.000799519,0.002562267,1790,0.42,0.46,0.915494111,0.611542238,0.047803429,0.078,3.435694488,0.193272623,3.458704984,247.1181512,81.88906417,9.1,1,0.126554632,0.787322709,0.241,44.96668857,78.10269718,347.5865523,47.80611503,6.362951807,0.122,0.144,0.098,86.1,0.112,0.056032047,23.86971754,9.190555966,0.317849214,0.109743676,0.077886009,0.000970844,,0.082789764,3.050251023,2.951892606,0.132411627,-766.515,0.717463393,72091,,0.413490535,65.12170892,37.79499729,0.188151087,2.475630512,3.176982309,27.31966493,16.50295372,36.88073395,426.1958444,0.74711578,0.085407341,0.902939968,262658,0.27351537,0.122493889,0.012986469,0.013492831,0.016633798,0.003978558,0.186748548,0.755682294,0.017829967,0.496036671,0.058009998
VT,Vermont,6429.598582,0.126414664,3.682623817,4.739048917,0.068266762,0.161910948,0.271,8.7,0.193,0.625070117,0.231621936,0.353896104,275.3,9.997784425,0.056759155,0.001152264,0.000731535,0.005107909,2965,0.46,0.49,0.934952012,0.704896783,0.055786827,0.1,4.479783968,0.21805517,13.1412573,128.7609219,90.55423549,6.3,0.214285714,0.168380908,0.743595475,0.322,15.98222935,79.67341457,309.3779571,35.87198268,4.178617347,0.110501047,0.148136636,0.073,132.7,0.11,0.029741455,25.40516162,9.258222101,0.301094024,0.068640642,0.018703836,0.001294624,0.848684937,0.05248838,,,0.134276149,,0.870613116,67717,,0.351609446,67.36569151,34.87345803,0.269404758,23.7907686,2.194541535,17.67734071,11.94790585,,171.1859349,0.712849817,0.143217051,0.829634167,623347,0.181545752,0.206296012,0.013194898,0.003954459,0.020097955,0.000372184,0.021365307,0.923280292,0.006077588,0.50590602,0.611045145
VT,Addison County,4970.496348,0.118,3.382629517,4.312280836,0.064485538,0.151,0.252,9,0.183,0.558567122,0.235522626,0.310344828,299.1,7.149666349,0.0619858,0.001142018,0.00051559,0.003174948,2447,0.44,0.55,0.942207337,0.67653523,0.049608748,0.075,4.058153477,0.135898685,9.78872665,78.63340564,71.0658797,6.7,1,0.140142518,0.713701432,0.391,,81.34485942,246.9338427,,,0.102,0.131,0.067,27.7,0.088,0.015146946,9.945660528,9.288644632,0.299866197,0.074742393,0.019127411,0.000841226,0.867620482,,,,0.078730964,,0.86614129,73049,,0.283482143,69.58285014,29.98224863,0.257375187,34.28201811,,9.121687298,7.594826838,9.655172414,50.88204971,0.752857143,0.119172433,0.85170068,36851,0.162193699,0.217524626,0.012971154,0.003066403,0.017855689,0.000379908,0.024721175,0.923448482,0.003163752,0.501234702,0.784307868
