state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,physical_inactivity_raw_value,excessive_drinking_raw_value,motor_vehicle_crash_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,access_to_recreational_facilities_raw_value,limited_access_to_healthy_foods_raw_value,fast_food_restaurants_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,mental_health_providers_raw_value,health_care_costs_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,high_housing_costs_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,access_to_parks_raw_value,driving_alone_to_work_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,drug_arrests_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,lead_poisoned_children_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
KY,Butler County,10736.91,0.214,6.1,3.5,0.093,0.2,0.333,0.312,0.117,40.11901976,141.8,55.77834488,0.209,0.000157109,7.85546E-05,157.27,0.848979592,0.480314961,0.729,0.465159492,0.106,0.305,0.162,0.298221614,43.25369565,13.43,0,0,0.05012428,0.583333333,486,110.8269395,,0.123,81.5,7.85546E-05,12951.86,0.257,0.081,0.199,32483,0.245030506,0.489292365,,,0.770684586,12827,0.231932642,0.164184922,0.006470726,0.004365791,0.002026974,7.79606E-05,0.029391128,0.951508537,0.010781446,0.500506744,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Caldwell County,11049.26,0.175,4,4.9,0.098,0.335,0.348,0.333,,23.26483133,315.8,60.27493832,0.188,0.000539541,0.000308309,105.8299999,0.807189543,0.690476191,0.841,0.429575109,0.082,0.309,0.177,0.27539267,225.4353234,13.83,0,0,0.050827563,0.4,535.8,87.23719794,,0.123,129.5,0.000231232,10104.02,0.232,0.073,0.198,36650,0.234000396,0.546218487,,0.08,0.857581338,12973,0.223772451,0.178678794,0.054497803,0.001772913,0.00316041,0.000154166,0.012333308,0.914977261,0.006427689,0.515532259,0.546364757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Calloway County,7277.3,0.2,3.6,3.3,0.072,0.261,0.292,0.243,0.114,21.97474474,422.1,22.76859831,0.192,0.000509493,0.000429046,105.8299999,0.864774624,0.631840796,0.903,0.658027891,0.08,0.237,0.229,0.246080541,142.482462,13.95,0.826866191,8.04462083,0.052617348,0.402985075,385.2,45.16201874,,0.112,69.5,0.000482677,9205.67,0.23,0.071,0.164,39599,0.285294314,0.432128166,,0.08,0.824514478,37544,0.1783241,0.152114852,0.040805455,0.002849989,0.018112082,0.000479438,0.025063925,0.901901769,0.010571307,0.517552738,0.487187761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Campbell County,7306.45,0.164,4,4.6,0.085,0.237,0.281,0.266,0.213,10.95157952,336.5,40.06816394,0.142,0.000508096,0.000386595,85.31999993,0.8298573,0.575503356,0.723,0.644544955,0.093,0.183,0.188,0.296830537,228.7861456,13.29,0,12.15013144,0.0630436,0.471830986,395,44.96566811,705.6798623,0.101,120,0.000209866,10484.69,0.175,0.057,0.095,53501,0.285665665,0.40449631,2.737894881,0.44,0.821462232,90940,0.226215087,0.127402683,0.027270728,0.001682428,0.008731031,0.000505828,0.01664834,0.933021773,0.002391548,0.509159886,0.152962274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Carlisle County,9814.59,0.157,,2.9,0.089,0.145,0.324,0.31,0.048,36.00409893,117.6,42.67701261,0.199,0.000391773,0.000195886,105.8599999,0.880952381,0.695652174,0.743,0.495162709,0.084,0.283,0.149,0.21106383,29.25687537,13.27,0,0,0.021146647,,472.8,,,0.13,,0.000195886,10634.01,0.242,0.088,0.175,38075,0.225966303,0.497607656,,,0.833423181,5048,0.22385103,0.187400951,0.008716323,0.005942948,0.002971474,0,0.018423138,0.956022187,0,0.511489699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Carroll County,10120.75,,6,,0.079,,0.321,0.35,,34.93684493,453.2,80.34188034,0.189,0.000370336,0.000370336,137.8599997,0.857142857,0.642857143,0.72,0.321056289,0.113,0.297,,0.472523365,84.15540699,13.17,0,9.258402,0.170419211,0.6,523.6,,,0.112,67.2,0.000092584,11818.5,0.239,0.07,,40685,0.272943981,0.587900724,,0.3,0.80917987,11013,0.252882957,0.132479797,0.016616726,0.00254245,0.005538909,0.000272405,0.06991737,0.888495415,0.025620655,0.495051303,0.522245861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Carter County,10824.82,0.323,5.6,5.2,0.094,0.339,0.348,0.434,0.07,36.00008229,169.6,52.18680504,0.185,0.000180466,0.000288746,84.81999993,0.829906542,0.503030303,0.738,0.503022453,0.122,0.333,0.231,0.240012533,68.85222139,12.73,0.372568063,7.218652999,0.017009832,0.642857143,518.2,65.08422665,,0.118,50.4,7.21865E-05,10417.09,0.233,0.063,0.22,35471,0.213414048,0.53508412,10.2857378,0.02,0.76784187,27586,0.229790473,0.153012398,0.005800044,0.00261002,0.001993765,0.000253752,0.012180091,0.969622272,0.000843752,0.503842529,0.793795094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Casey County,10494.71,0.281,6.3,5.1,0.083,0.326,0.362,0.367,0.139,35.03791282,125.4,55.34627644,0.242,0.000125313,6.26566E-05,181.4499998,0.816091954,0.497854077,0.751,0.425455479,0.096,0.419,0.205,0.257610642,72.10250917,12.75,0,6.26566416,0.036219798,0.375,529.6,99.25229935,865.0519031,0.137,36.4,,13459.47,0.3,0.097,0.284,28034,0.269728117,0.618636756,,,0.772734694,15909,0.234584198,0.162926645,0.006097178,0.002954303,0.002388585,0.000314288,0.025708718,0.956376894,0.01630508,0.512477214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Christian County,9335.34,0.238,4.4,3.6,0.088,0.273,0.313,0.327,0.142,20.08830979,604.4,85.83632789,0.175,0.000404755,0.001241247,104.9399998,0.80861244,0.656188605,0.76,0.535887038,0.117,0.344,0.214,0.343710354,278.1629191,13.93,0,4.047545164,0.085832672,0.563218391,465.8,89.08578721,875.4305396,0.105,124.1,0.000323804,9293.6,0.229,0.07,0.158,35779,0.308955853,0.595414918,6.302214835,0.1,0.766343583,73591,0.28242584,0.105746627,0.206818769,0.007038904,0.012025927,0.003995054,0.063907271,0.68630675,0.010911338,0.49090242,0.285552025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Clark County,9509.7,0.221,6.6,4.2,0.102,,0.29,0.301,0.14,19.19087984,379.1,56.73947789,0.177,0.00047722,0.000533363,68.80999994,0.81300813,0.634615385,0.751,0.534987752,0.099,0.254,0.206,0.30911315,186.9541358,12.6,0,5.614350279,0.027327916,0.613636364,460.2,71.26948775,583.4829443,0.112,95.7,0.000196502,9875.9,0.22,0.066,,44494,0.271831182,0.495621716,4.491482516,,0.82633675,35537,0.231364493,0.146889158,0.049357008,0.001575822,0.004023975,0.000196978,0.026057349,0.907729972,0.007548645,0.513014605,0.274674978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Clay County,12976.45,0.367,7.9,6.5,0.106,0.355,0.327,0.358,0.039,41.97325159,87.4,63.31084587,0.178,0.000414498,0.000230277,249.3099999,0.838028169,0.406862745,0.652,0.245521602,0.137,0.471,0.226,0.29375531,60.62443165,12.65,0,0,0.072494471,0.6,649,100.517666,,0.137,136.1,9.21107E-05,13865.76,0.222,0.062,0.304,22289,0.303966721,0.656882303,,,0.846956522,21720,0.218232044,0.126104972,0.04286372,0.001565378,0.001243094,0.000230203,0.018646409,0.927440147,0.002470452,0.46514733,0.785687989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Clinton County,9670.1,0.281,6.1,4.5,0.106,0.229,0.327,0.377,0.013,46.72103296,58.4,63.72093023,0.211,0.000389294,0.000291971,243.7999997,0.772972973,0.330827068,0.716,0.37161881,0.102,0.39,0.162,0.35030303,62.97229219,13.43,0,9.732360097,0.010232582,0.5,483.8,,,0.118,64.7,9.73236E-05,13015.49,0.264,0.077,0.235,27095,0.272453588,0.571428571,,,0.849081365,10201,0.236447407,0.168316832,0.004705421,0.002058622,0.001666503,0.004117243,0.023723164,0.957455152,0.00491529,0.500931281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Crittenden County,9348.61,0.296,7.2,4.4,0.083,0.341,0.328,0.395,0.133,26.22242789,204,45.20615996,0.208,0.00032144,0.000107147,173.2599998,0.770833333,0.492647059,0.723,0.415740741,0.086,0.325,0.175,0.232125367,47.00437502,13.57,1,0,0,0.461538462,465.9,,,0.117,75.5,,11119.31,0.256,0.083,0.181,33570,0.208560311,0.431665422,,,0.773352034,9336,0.22482862,0.185625536,0.00856898,0.003856041,0.002035133,0.000749786,0.005462725,0.971615253,0.010898245,0.499357327,0.70821256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Cumberland County,13257.39,0.293,6.4,4.1,0.112,,0.334,0.341,0.042,42.93161607,116.7,58.23529412,0.23,0.000583346,0.000145836,235.5499997,0.77852349,0.412371134,0.701,0.312743823,0.113,0.41,0.197,0.422805894,33.43642899,13.44,0,0,0.012627802,0.428571429,636.9,,,0.132,,,14430.04,0.282,0.09,0.138,27570,0.229385307,0.597087379,,0.01,0.742091552,6832,0.224385246,0.18823185,0.027810304,0.00117096,0.00131733,0,0.010099532,0.947453162,0,0.510245902,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Daviess County,8091.61,0.182,3.7,3.7,0.086,0.257,0.306,0.289,0.144,11.61734575,473.8,53.21307779,0.151,0.00054777,0.00054777,66.98999977,0.836055276,0.756513026,0.891,0.564749844,0.082,0.241,0.171,0.312718033,169.1140942,13.34,0,8.268221092,0.043696957,0.55,403.6,71.32819486,891.0738977,0.113,88.6,0.000320394,9968.32,0.191,0.055,0.104,44379,0.249470211,0.509494897,3.319241644,0.36,0.859573761,97234,0.243011704,0.147283872,0.049005492,0.001655799,0.007353395,0.001182714,0.02640023,0.900168665,0.006782578,0.514778781,0.270164294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Edmonson County,8216.17,0.296,6.1,5.6,0.08,0.349,0.336,0.29,0.084,21.37437213,411.2,46.21212121,0.22,0.000164514,0.000164514,125.3899999,0.868263473,0.6,0.794,0.396938776,0.115,0.28,0.305,0.305502116,62.32294618,13.3,0.810485077,0,0.007991488,0.181818182,418.4,,,0.14,,,10514.17,0.267,0.091,0.239,36321,0.267505241,0.465733591,,0.09,0.804506572,12090,0.217700579,0.166666667,0.015880893,0.003060381,0.002150538,0.000082713,0.008436725,0.961869314,0.003152088,0.500330852,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Elliott County,7482.12,0.301,5.4,5.4,0.121,0.345,0.361,0.392,0.104,41.14823161,25.5,67.01366298,0.197,0.000127421,0.000382263,149.4799995,0.821917808,0.418604651,0.737,0.469279149,0.122,0.384,0.277,0.36357868,,12.63,0,0,0.001333985,0.75,390.7,,,0.127,,,11624.45,0.244,0.075,0.238,29339,0.298616449,0.711312217,,0.02,0.801587302,7707,0.200726612,0.140391852,0.034773583,0.002076035,0.000648761,0.000908265,0.008304139,0.949785909,0.003212291,0.437135072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Estill County,12382.46,,4,6.1,0.098,,0.347,0.377,,35.79963813,204.5,71.99211045,0.191,0.000272368,0.00034046,114.8799999,0.878338279,0.653846154,0.723,0.273916389,0.111,0.405,,0.328750747,85.63229032,12.38,0,0,0.06265047,0.428571429,558,131.6655695,1321.585903,0.127,,,10337.19,0.237,0.066,,28961,0.282922535,0.614166996,11.61069345,,0.782333697,14666,0.22310105,0.155597982,0.003204691,0.002863767,0.001022774,0,0.007295786,0.979953634,0.007364089,0.505727533,0.761245911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Fayette County,6677.14,0.135,3.5,3.4,0.086,0.171,0.308,0.244,0.1,10.014196,545.3,36.25999636,0.185,0.001118629,0.001145583,56.9799999,0.875975359,0.681926278,0.78,0.728068266,0.074,0.212,0.163,0.351824047,636.1582361,12.72,0,14.15132483,0.058750549,0.514869889,346,68.80452144,781.7554453,0.093,258,0.001064719,9439.9,0.223,0.072,0.113,47211,0.322957198,0.421446516,5.485162635,0.61,0.798023797,301569,0.210137647,0.106108387,0.142939095,0.003833285,0.034154704,0.00088537,0.06977176,0.730582387,0.027954238,0.507664913,0.03066906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Fleming County,11072.19,0.254,5.4,4.7,0.088,0.298,0.349,0.356,0.066,38.96181742,139.4,48.02691955,0.218,0.000694734,0.00020842,163.3299999,0.775510204,0.5,0.693,0.472375691,0.108,0.32,0.209,0.220145089,54.52438831,12.83,0,13.89467834,0.030284197,0.6,504.7,84.45351538,,0.115,,0.00020842,10637.49,0.272,0.084,0.223,34736,0.302976297,0.505376344,,,0.788744155,14512,0.243453694,0.150909592,0.01412624,0.00137817,0.002480706,0.000137817,0.012127894,0.962996141,0.004750594,0.509647189,0.805199331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Floyd County,14471.56,0.378,8.1,6.2,0.114,0.298,0.369,0.407,0.083,31.59131487,238.3,71.54742097,0.189,0.000735481,0.000608674,203.4399996,0.767554479,0.542056075,0.798,0.412576832,0.102,0.375,0.321,0.35495433,54.17897686,12.35,0.953401224,0,0.024150128,0.657894737,662.3,80.63394967,954.1984733,0.156,37.3,0.000253614,12899.29,0.233,0.066,0.284,28459,0.274322067,0.676143791,6.744213288,0.03,0.841687093,39207,0.224118142,0.138215115,0.008416864,0.001147754,0.002065958,0,0.006452929,0.976662331,0.001990478,0.510903665,0.838711313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Franklin County,8094.85,0.152,3.7,4.3,0.096,0.276,0.331,0.318,0.115,9.343365772,738.6,46.77816453,0.174,0.00042611,0.000507274,94.61999989,0.855733662,0.648275862,0.774,0.552722694,0.081,0.224,0.165,0.38879376,241.771264,12.92,0,12.17458353,0.079827455,0.527027027,410.6,65.01044811,648.9071038,0.11,106.7,0.000263783,11726.48,0.212,0.07,0.134,44241,0.291029805,0.427177396,2.919801804,0.15,0.785253128,49393,0.213228595,0.143502116,0.105136355,0.002733181,0.014900897,0.000222704,0.027959427,0.832061223,0.007881859,0.513979714,0.275540225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Fulton County,9236.39,,,,0.108,,0.324,0.376,,30.83437828,822,72.42136064,0.181,0.000879121,0.00014652,141.2099996,0.844444444,0.575221239,0.706,0.421777222,0.146,0.447,,0.416725228,267.8229818,13.39,0,0,0.000225191,0.4,531.4,,,0.128,,,9733.45,0.225,0.06,,28340,0.226703755,0.804004215,,0.12,0.836423568,6755,0.206513694,0.186084382,0.231088083,0.002664693,0.007253886,0.000296077,0.009622502,0.730273871,0.000932256,0.499333827,0.644356378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Gallatin County,12585.19,,,5,0.095,,0.33,0.38,,41.04247897,302.7,69.68641115,0.2,0.000232207,0.000116104,143.2399998,0.744444444,0.5,0.706,0.45677846,0.095,0.281,,0.248251748,54.99851927,13.21,0,0,0,0.5,618.1,109.5290252,,0.12,,,12180.01,0.252,0.081,,41084,0.325301205,0.628537026,,,0.78079561,8612,0.269159313,0.119136089,0.015443567,0.001509522,0.002902926,0.000580585,0.045401765,0.91941477,0.015372984,0.495355318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Garrard County,7430.42,0.165,4.6,,0.11,,0.334,0.361,,16.31517483,301.6,46.65203074,0.217,0.000295299,0.000354359,72.32999992,0.864150943,0.579234973,0.729,0.436025408,0.103,0.312,,0.236929355,54.30671658,12.47,0.783447873,0,0.120010454,0.5,389.9,,,0.121,,5.90598E-05,9717.19,0.266,0.086,,40292,0.314339386,0.514424878,,,0.810322764,16885,0.226710098,0.152324548,0.020787681,0.001658277,0.002191294,0.000473793,0.02445958,0.943144803,0.002263439,0.50725496,0.77891438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Grant County,8626.61,0.266,5,5.3,0.094,0.261,0.379,0.369,0.084,23.9961138,308.2,64.5650708,0.187,0.000567054,0.000283527,110.6699998,0.795865633,0.381395349,0.711,0.495939675,0.1,0.25,,0.290744467,45.97459575,13.14,0.178896992,12.15116044,0.083608384,0.5,448.5,53.43593032,582.6271186,0.106,90.6,8.10077E-05,10522.79,0.241,0.071,0.211,44158,0.323814963,0.501491265,,0.02,0.811937781,24816,0.276394262,0.112628949,0.009026435,0.002659575,0.003666989,0.001732753,0.024580916,0.950797872,0.004512991,0.497662798,0.649906739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Graves County,9430.27,0.22,4.1,3.5,0.081,0.259,0.337,0.322,0.078,25.53972007,420.2,55.28788244,0.216,0.00040328,0.000268853,124.4099999,0.853351955,0.640256959,0.83,0.502316347,0.093,0.294,0.193,0.232720713,160.1505596,13.61,0,5.37706681,0.044707684,0.452380952,459,63.90664073,581.8463926,0.12,87.3,0.000107541,10441.76,0.267,0.092,0.13,35690,0.284941511,0.543233381,3.869654556,0.05,0.819373488,37519,0.24475599,0.163410539,0.046802953,0.003731443,0.004317812,0.000959514,0.058796876,0.871851595,0.014592424,0.508035929,0.694081517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Grayson County,9573.13,0.258,5.4,4.4,0.081,0.332,0.309,0.34,0.067,24.18393287,198.1,57.10749646,0.208,0.000542468,0.000309981,100.1699998,0.874743327,0.603333333,0.808,0.396433689,0.123,0.392,0.231,0.247378059,81.29539548,13.1,0,0,0.109953021,0.55,478.9,52.77044855,,0.132,37.3,0.000232486,10528.88,0.261,0.078,0.176,32793,0.278599457,0.5625,,0.04,0.811169102,25957,0.236159803,0.153176407,0.01136495,0.002041838,0.002696768,0.000308202,0.011133798,0.963670686,0.002168745,0.493238818,0.73580362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Green County,8097,0.272,6.6,5.9,0.078,0.285,0.319,0.379,0.083,28.84772166,310.9,47.18112755,0.211,0.000177825,0.00035565,105.78,0.839572193,0.557142857,0.906,0.39120959,0.095,0.352,0.207,0.357114702,39.3081761,12.99,0,0,0.037852697,0.5,392.1,,,0.132,52.6,,13392.6,0.255,0.094,0.23,31189,0.225237449,0.508995937,,,0.789612676,11220,0.223618538,0.175757576,0.021301248,0.003565062,0.001693405,8.91266E-05,0.015597148,0.947326203,0.003648611,0.5057041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Greenup County,9047.37,0.246,5.5,4.3,0.091,0.248,0.35,0.336,0.1,16.28260398,119.2,43.81884945,0.165,0.000596093,0.000298046,127.0699999,0.836942675,0.624713959,0.834,0.565948038,0.096,0.241,0.195,0.289837643,91.44250553,12.83,0.289792038,2.709513101,0.080598738,0.708333333,458,47.38775027,612.5574273,0.156,34.2,0.000108381,12323.17,0.204,0.064,0.174,41676,0.229645678,0.410078892,,0.03,0.876226868,36865,0.220859894,0.173769158,0.008192052,0.003010986,0.005072562,0.000162756,0.008788824,0.966309508,0.001865297,0.516696053,0.39287456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Hancock County,7240.85,0.183,3.5,3.5,0.074,0.212,0.348,0.317,0.097,36.87253834,221.8,56.99481865,0.151,,0.000583908,71.29999995,0.83919598,0.683760684,0.855,0.526861452,0.082,0.199,0.129,0.314889789,46.48460198,13.25,0,0,0.001408732,0.4,412.1,,,0.108,,,9869.36,0.188,0.067,0.169,52049,0.140525839,0.40034965,,,0.866068927,8572,0.256066262,0.140573962,0.011199253,0.002683155,0.002566496,0,0.012249183,0.96115259,0.005374328,0.493583761,0.893053123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Hardin County,7672.29,0.191,4.4,3.7,0.076,0.26,0.31,0.303,0.083,17.56262443,660.4,53.53556932,0.157,0.000626174,0.000775708,88.62999988,0.825588797,0.664451827,0.83,0.596164017,0.09,0.24,0.187,0.36237335,329.170872,12.97,0,10.28046991,0.082482635,0.568181818,403.8,52.2898187,634.0819023,0.122,114.6,0.000261685,10212.88,0.2,0.061,0.149,47423,0.259562337,0.375425195,2.735162821,0.22,0.827192831,107456,0.255993151,0.111050104,0.118746278,0.005164905,0.021190069,0.003117555,0.051779333,0.77402844,0.006955008,0.501833309,0.342125958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Harlan County,13054.66,0.365,7.6,5.3,0.109,0.322,0.325,0.36,0.034,28.65657955,85.4,85.71847938,0.199,0.000410397,0.000239398,207.3799996,0.81383855,0.440894569,0.649,0.398472658,0.106,0.416,0.307,0.336572438,119.8892985,12.92,0.233800842,0,0.099204172,0.708333333,662.6,87.73212458,909.9616858,0.153,35.1,0.000102599,11800.7,0.248,0.063,0.246,28721,0.206070288,0.616718628,5.253706251,0.03,0.782935238,29060,0.227701308,0.145732966,0.022883689,0.001582932,0.003613214,0.000206469,0.008258775,0.954783207,0.005438724,0.512284928,0.541567047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Harrison County,10602.07,0.16,3.6,1.9,0.104,,0.301,0.346,0.078,21.477169,307.8,65.03124277,0.176,0.000530729,0.000424583,103.4899998,0.833976834,0.485207101,0.844,0.498752599,0.098,0.275,0.086,0.303936662,170.7364789,12.96,0.66969965,5.30729222,0.035040702,0.523809524,463.4,102.1944923,,0.129,,0.000106146,9452.58,0.22,0.069,0.111,39160,0.274121584,0.481095176,,,0.8285895,18777,0.237045321,0.153219364,0.021515684,0.002130266,0.002662832,0.000905363,0.018373542,0.943281674,0.004066418,0.511157267,0.659291096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Hart County,7806.69,0.259,5.7,4.2,0.078,0.287,0.34,0.367,0.118,22.07192294,280.2,56.09195402,0.206,0.00038432,0.000274514,118.5799999,0.882037534,0.54368932,0.595,0.326746324,0.095,0.404,0.233,0.334288233,63.13472951,13.12,0,5.490282201,0.043120166,0.352941177,414.6,,,0.111,,,11682.86,0.259,0.081,0.204,31677,0.265960534,0.542939274,,0.01,0.755699856,18235,0.245132986,0.148944338,0.04858788,0.001974225,0.002577461,0.000109679,0.015409926,0.919714834,0.00649009,0.506004936,0.871861091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Henderson County,8337.83,0.189,4.6,4.9,0.113,0.264,0.334,0.278,0.087,14.97449656,328.6,65.15957447,0.163,0.00043204,0.000410438,137.7999997,0.761973875,0.595,0.856,0.524739031,0.087,0.244,0.178,0.330914102,151.5692519,13.47,0,8.640801866,0.030749677,0.580645161,456.7,60.17125665,851.1979824,0.116,103.7,0.000151214,10759.54,0.201,0.065,0.173,41244,0.287851169,0.490062543,4.679530175,0.34,0.87202032,46406,0.233849071,0.143020299,0.078632073,0.002607422,0.004719217,0.000430979,0.019394044,0.880511141,0.003067413,0.517303797,0.381989189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Henry County,9511.71,0.168,4.2,3,0.076,,0.353,0.335,0.049,25.90385968,278.9,56.02816075,0.191,0.000324423,0.000194654,93.75999999,0.896995708,0.625806452,0.822,0.374966852,0.092,0.281,,0.402590537,58.56515373,13.08,0,0,0.027514076,0.4,465.8,,,0.127,115.3,0.000129769,10499.4,0.235,0.087,,42614,0.331728375,0.478638416,,,0.785908268,15443,0.244771094,0.146538885,0.028362365,0.00259017,0.002266399,0.000647543,0.032312375,0.92106456,0.005427688,0.504824192,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,Hickman County,10483.8,,,,0.07,,0.334,0.338,,45.8255764,530.4,40.69264069,0.193,0.000204834,,128.8899999,0.808219178,0.632653061,0.785,0.553630363,0.098,0.29,,0.228949858,,13.43,0,0,0.012446567,0.5,559.6,,,0.135,145.1,,11210.43,0.234,0.085,,38446,0.200706001,0.387654321,,0.04,0.819031903,4784,0.210075251,0.211329431,0.095735786,0.002508361,0.003553512,0.00041806,0.014005017,0.871237458,0.00042983,0.523620401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
