state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_poisoning_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
AR,Boone County,8358.94,0.168,3.8,4,0.062,0.146,0.273,7.006465686,0.33,0.468796575,0.064,0.4375,288.8,54.40545317,0.197818641,0.000701735,0.000509015,,85.10512598,0.837313433,0.539445629,0.807989691,0.540436165,0.071470416,0.287,0.155,0.292383872,284.6711371,88.8,11.08,0.377466379,0.11177087,0.846426462,0.205,421.6,66.3914788,7.2,0.118,56.7,0.153,0.107585471,13.78343467,24.02255758,0.252276992,0.057862648,8976.887994,,0.169,35848,0.425789226,7.876248385,37327,0.228119056,0.188442682,0.002777179,0.007414797,0.004475841,0.000727998,0.020195211,0.948851381,0.002471691,0.509086497,0.621981953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Bradley County,9604.23,0.186,3.5,3.7,0.107,0.141,0.34,6.139424222,0.343,0.653110879,,0.7,574.8,73.06273063,0.256264725,0.000435464,0.00035097,,137.0987277,0.820627803,0.597122302,0.838392857,0.377423033,0.100678254,0.37,0.231,0.406377456,239.5062487,72.2,11.86,0.011716882,0.193846154,0.8118768,0.196,481.3,91.44947417,,0.14,100.9,0.228,0.046951993,,34.01236592,0.329202747,0.074395089,11666.55983,,0.127,31940,0.63654224,,11397,0.237079933,0.178380276,0.272655978,0.017863367,0.003485535,0.000174277,0.138375741,0.574939003,0.023778441,0.51446497,0.495915885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Calhoun County,9615.25,0.217,3.3,,0.107,0.35,0.342,4.480740015,0.364,0.265089419,,0.142857143,369.4,42.0233463,0.21314258,0.000194401,,,74.97055042,0.821782178,0.53125,0.825,0.375394322,0.089655172,0.262,,0.447080292,83.37965536,72.3,11.7,0.041191382,0.077647059,0.812,0.438,457.4,,,0.12,98.2,0.17,0.318821455,,,0.256377551,0.080524345,9474.131672,,0.245,36216,0.504332756,,5307,0.185227059,0.189372527,0.21757243,0.003787162,0.002272297,0.000189358,0.030865366,0.735656126,0,0.49308843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Carroll County,9287.56,0.178,4.1,4.1,0.067,0.239,0.287,7.820117134,0.305,0.378233622,0.105,0.470588235,159.9,70.71639586,0.262230741,0.000581564,0.000253531,,52.75123231,0.840506329,0.56980057,0.757784431,0.44004153,0.054736388,0.306,0.204,0.260884296,250.5480739,100.2,10.85,0.006372326,0.177525142,0.756990737,0.271,392.4,65.12536633,9.6,0.114,130.7,0.147,0.040544559,16.55744097,28.30788294,0.327870911,0.092654292,7979.699101,,0.176,34096,0.531920461,,27610,0.223252445,0.199022093,0.003313067,0.011468307,0.007063021,0.002876179,0.133214403,0.832890378,0.035512416,0.506826374,0.728339284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Chicot County,11699.9,0.249,7.2,3.9,0.126,0.362,0.368,5.243987147,0.35,0.284830509,,0.421052632,895.8,75.20786092,0.216741573,0.000938487,0.000349864,,107.2606077,0.798029557,0.442028986,0.767883212,0.397869913,0.104166667,0.495,0.299,0.544299065,653.5396551,107.4,12.13,0.218922094,0.166843783,0.723753977,0.278,566.4,,,0.152,252.1,0.282,0.029488223,,32.50597878,0.282743293,0.060210374,9498.020316,,0.225,26911,0.982132222,19.73577283,11433,0.23230998,0.185778011,0.53725591,0.003168894,0.005481329,0.000342583,0.049160672,0.400393971,0.008394927,0.507194245,0.54279661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Clark County,8241.62,0.219,4,2.6,0.079,0.119,0.326,6.479599842,0.318,0.515590346,,0.25,826.8,27.61820592,0.211158443,0.00052498,0.000435996,,62.26239066,0.847457627,0.582978723,0.848630137,0.58881298,0.093106032,0.32,0.201,0.381048387,378.9767627,71,11.47,0.04088772,0.15748503,0.803540956,0.217,447.9,54.71058103,,0.115,146,0.215,0.039120268,,17.99744312,0.265155718,0.058002617,8703.521583,,0.144,34482,0.486379115,6.20601487,22936,0.194236135,0.152598535,0.235360654,0.005699121,0.006351692,0.000217524,0.041982076,0.69981728,0.013438518,0.5220134,0.543770385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Clay County,8680.19,0.284,5.9,3.4,0.078,0.21,0.32,6.742907156,0.365,0.497854878,,0.2,289.7,68.11989101,0.215011914,0.000314862,0.000446315,,96.92626588,0.837988827,0.495495496,0.8484375,0.436619718,0.124263344,0.319,0.225,0.303913168,115.8639694,68.7,12.63,0.291105965,0.116433309,0.814094179,0.305,457.7,,,0.127,42.6,0.196,0.050263891,,32.14372589,0.2727866,0.06230961,10526.241,,0.12,32642,0.494286767,,15684,0.216143841,0.206516195,0.004471878,0.003023241,0.001511621,0.000188953,0.014864269,0.966366442,0.004700742,0.51067582,0.588571784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Cleburne County,9823.05,0.241,5.5,4.5,0.089,0.284,0.288,7.640330727,0.308,0.684520601,,0.461538462,216.2,53.8415003,0.216395789,0.000656345,0.000348729,,57.41890904,0.860971524,0.626931567,0.808935743,0.515590609,0.071680672,0.276,0.195,0.31772377,217.2767128,88,11.98,0.300982151,0.125058113,0.822425005,0.336,435.7,62.7019727,,0.129,43.4,0.152,0.048284858,10.0710569,35.24869916,0.269130015,0.068241966,8401.86826,,,41337,0.424179722,,25808,0.196411965,0.242560446,0.003237868,0.006591373,0.002197125,0.000269822,0.021315962,0.956173149,0.005950925,0.506726285,0.755217559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Cleveland County,7916.17,0.215,5.5,4.9,0.106,0.217,0.349,6.870167713,0.287,0.012429509,,0.066666667,345.9,47.9267636,0.190713791,0.000115314,,,80.62043021,0.88700565,0.723404255,,0.527,0.069773176,0.257,,0.350739372,72.6382995,68.4,11.94,0.020555991,0.151057402,0.79682035,0.413,436.2,,,0.13,140.2,0.17,0.088024065,,26.04124282,0.23984375,0.074395253,9323.801375,,,41338,0.381191673,,8627,0.237857888,0.172945404,0.114029026,0.002994702,0.001151808,0.000345543,0.016816402,0.856484681,0.002456399,0.509444828,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Columbia County,10651.81,0.24,3.8,4.6,0.098,0.159,0.335,5.861139979,0.304,0.343963832,,0.413793103,1225.4,55.00650195,0.186003207,0.000532765,0.000367752,,88.76698547,0.847965739,0.535353535,0.858242188,0.56527343,0.085052053,0.343,0.29,0.505074737,438.8236256,74.3,11.28,0.340674987,0.140474987,0.838355575,0.199,507.7,83.13643126,9.6,0.127,137,0.228,0.073831768,6.89659136,21.26449003,0.236097212,0.059187279,10082.25853,,0.165,35024,0.563117763,12.06903488,24473,0.222939566,0.16226045,0.363890351,0.00376564,0.007774224,0.000283435,0.023687088,0.59339191,0.00185265,0.521763777,0.574861518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Conway County,11271.63,0.227,4.9,6.2,0.069,0.277,0.357,6.530545937,0.294,0.298406431,,0.2,362,66.39089969,0.194493834,0.000752233,0.000328839,,68.62071591,0.818181818,0.506912442,0.846981132,0.50398203,0.076230006,0.332,0.226,0.312313507,265.7525199,107.3,11.73,0,0.126897389,0.817950889,0.325,494.4,73.00691132,,0.129,80.3,0.184,0.093877201,15.69944438,25.93821245,0.246213933,0.065855543,8943.895173,,0.285,35832,0.515391649,8.191014457,21287,0.233898624,0.177056419,0.111457154,0.008446584,0.004246886,0.000188751,0.037183843,0.822527369,0.008513425,0.507219706,0.705166173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Craighead County,8848.92,0.176,3.9,3.5,0.083,0.183,0.341,6.336480581,0.341,0.606161152,0.095,0.205882353,692.7,50.96753299,0.194172542,0.000976453,0.000691833,,69.20026545,0.840686275,0.598918919,0.82727193,0.565094871,0.067058417,0.248,0.193,0.371673929,382.3012619,79.1,12.83,0,0.161159905,0.842320644,0.128,436,81.8896298,9.7,0.115,156.1,0.189,0.102996719,13.12174007,23.90031227,0.251371563,0.057099626,9272.332529,,0.179,42437,0.462206302,4.686335739,99735,0.248608813,0.125342157,0.133488628,0.005035196,0.011667413,0.000427229,0.045530374,0.79189893,0.009663505,0.51194206,0.321682237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Crawford County,9795.31,0.2,3.9,4.4,0.081,0.222,0.359,6.88598533,0.328,0.306482857,0.136,0.256410256,247,57.10979511,0.204869146,0.000484308,0.000161431,,85.47895695,0.805322129,0.633928571,0.880929257,0.504467442,0.074346229,0.331,0.175,0.365341615,374.7034938,66.5,11.15,0.142876271,0.128933566,0.826061664,0.281,463.4,50.59952774,7.3,0.102,76.1,0.165,0.096121687,20.79235606,17.92444488,0.266274877,0.062662554,9976.52776,,0.131,39367,0.498541243,4.062874173,61946,0.254415136,0.143060085,0.012463023,0.024505763,0.014806912,0.000501107,0.061523043,0.866349838,0.021018565,0.507476197,0.519613224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Crittenden County,13081.55,0.208,5,4.2,0.125,0.236,0.381,5.014717429,0.326,0.588385525,0.118,0.317460318,1377.5,89.15261596,0.183345012,0.000475012,0.000459807,,95.43400289,0.828103684,0.58313253,0.729162562,0.519451506,0.111536987,0.352,0.272,0.586415094,1723.715593,68.3,12.72,0.307394297,0.205183008,0.810959442,0.294,615,118.5031879,15.2,0.14,570,0.286,0.043933261,7.630610618,19.50044936,0.24886503,0.045919053,9805.581324,,0.183,36588,0.788230954,14.1307604,50021,0.284420543,0.114411947,0.509377909,0.003287715,0.006516013,0.000356499,0.020914618,0.450852627,0.001789179,0.525459983,0.20887195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Cross County,10712.76,0.21,4.4,4.5,0.119,0.338,0.365,6.523640747,0.347,0.245047566,0.126,0.25,714.2,63.7882404,0.203591198,0.000449919,0.000508963,,106.301461,0.729452055,0.462616822,0.825880399,0.3844024,0.08170822,0.301,0.227,0.319794689,387.6748651,79.3,12.56,0.023909986,0.152861446,0.823345987,0.315,498.8,97.45005685,11.7,0.13,179.7,0.192,0.07914344,8.566778035,30.37312212,0.265905849,0.055749891,9959.608923,,0.203,35839,0.581255138,,17683,0.248713454,0.163660012,0.22656382,0.00287146,0.005179889,0.000168909,0.014864028,0.740667755,0.001851078,0.517651033,0.567879127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Dallas County,10973.61,0.233,3.8,,0.152,,0.33,5.495312943,0.36,0.39760966,,0.272727273,879.6,70.55214724,0.203324808,0.000619425,0.000250407,,86.1657128,0.796178344,0.615384615,0.875,0.306705539,0.103172335,0.367,,0.409941208,303.7268101,113.4,11.72,0,0.153481013,0.824015009,0.277,516,,,0.136,,0.234,0.097616839,,37.44107286,0.259088918,0.054678692,10003.05968,,,30984,0.548497854,17.01866948,7987,0.232628021,0.192187304,0.426166605,0.004084664,0.001361555,0.000123778,0.024879317,0.53224409,0.001036941,0.512315881,0.526367669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Desha County,12343.91,0.209,4.8,4.2,0.155,0.239,0.369,4.221956863,0.339,0.437961255,,0,1049.9,88.6492962,0.202818225,0.00054846,0.000159426,,109.8242583,0.796551724,0.422619048,0.873878924,0.482137004,0.104841645,0.424,,0.47916042,883.7057694,82.4,12.21,0.189362452,0.136792453,0.766223457,0.209,571.2,79.0513834,,0.137,120.2,0.266,0.159008708,,24.19931821,0.266774454,0.057583853,10080.21936,,0.18,30298,0.699186992,19.99074113,12545,0.257154245,0.161020327,0.473688351,0.003303705,0.003461024,0.001337214,0.045543931,0.4671596,0.017602682,0.530165972,0.314191267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Drew County,9633.95,0.193,4.5,4.7,0.099,0.181,0.323,5.660606005,0.329,0.170889837,,0.157894737,747.3,47.69736842,0.197489873,0.000487356,0.00032012,,131.4854444,0.840220386,0.567567568,0.855434783,0.573199252,0.108398685,0.33,0.306,0.429048414,449.0241328,82,12.09,0.022111953,0.174678402,0.82958752,0.282,460.1,119.5083087,,0.126,79.9,0.238,0.073950634,13.08316274,30.78391233,0.252937936,0.055795946,10931.25056,,0.146,33682,0.541180183,,18743,0.231446407,0.151096409,0.283658732,0.003423375,0.006044397,0.000267451,0.025675314,0.67199786,0.010529328,0.511152715,0.486087849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Faulkner County,7296.07,0.173,4,3.5,0.079,0.18,0.294,6.881792242,0.292,0.400964349,0.148,0.32,388.5,35.28416119,0.172326069,0.000464149,0.000353821,,51.41502276,0.869704237,0.622523462,0.863607595,0.632864977,0.065751272,0.168,0.166,0.280380429,296.9172221,62.5,11.9,0.116508398,0.1591742,0.831565849,0.365,364.2,62.15847628,6.7,0.104,90.6,0.168,0.090751424,10.04769942,19.00916106,0.217426531,0.060241373,8834.51074,,0.112,49843,0.348264843,3.66605249,118704,0.240615312,0.10516916,0.104548342,0.006601878,0.01218214,0.000549441,0.039345135,0.820873611,0.009084979,0.510920142,0.387602992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Franklin County,8642.79,0.257,3.5,5,0.078,0.277,0.336,7.385201032,0.322,0.506758621,,0.434782609,421.1,54.55386038,0.196765318,0.000277054,0.000221668,,70.58066118,0.823754789,0.552884615,0.844192913,0.518458324,0.067291852,0.272,0.251,0.325565456,285.228457,58.3,11.27,0.21958023,0.110534125,0.777635692,0.359,464.8,,,0.121,91.2,0.161,0.055602276,7.879289288,15.75857858,0.25413845,0.057807309,8528.092394,,0.233,39763,0.435920047,,18045,0.241507343,0.172790247,0.007494587,0.011325154,0.009271082,0.001110309,0.022594793,0.93554655,0.001412513,0.503802809,0.826041379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Fulton County,11688.04,0.235,3.9,3.3,0.085,0.292,0.311,7.09785393,0.365,0.17476521,,0.2,178.9,50.47694754,0.226347432,0.000569291,0.000162364,,93.09594838,0.814049587,0.547058824,,0.495659363,0.068251534,0.363,0.243,0.2804,255.5874251,99.5,11.48,0.005062967,0.088082902,0.755021018,0.33,515.1,,,0.122,48,0.156,0.092982905,23.38169447,25.71986392,0.28254332,0.073446328,9862.365037,,0.186,31988,0.509969789,,12318,0.205390486,0.239243384,0.003404945,0.00632347,0.002594244,8.10701E-05,0.009485205,0.962788812,0.001971879,0.509282529,0.92919559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Garland County,9962.43,0.187,4.2,5.3,0.09,0.277,0.283,6.468380734,0.262,0.657741815,0.174,0.383561644,345.9,55.8002202,0.229756576,0.00074132,0.000588217,,68.96674625,0.861292665,0.603739982,0.795786517,0.534190449,0.075015908,0.322,0.209,0.364128492,573.5364194,107.1,11.53,0.028186911,0.159546643,0.799475652,0.228,475.8,57.19970157,7.9,0.111,193.8,0.176,0.115282545,20.01485952,24.56369123,0.28859289,0.068015766,9358.182894,,0.189,39617,0.490095225,10.00742976,96903,0.209652952,0.213275131,0.080683382,0.006777942,0.007440214,0.000600184,0.049504848,0.836594679,0.01139667,0.515465091,0.369032742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Grant County,9069,0.242,4.7,5,0.094,0.39,0.361,8.179892534,0.315,0.221307343,0.192,0.107142857,316.9,48.14108675,0.165593799,0.000166778,0.000277994,,90.01058359,0.854237288,0.551020408,0.794378698,0.498351286,0.06455455,0.187,0.211,0.202202437,199.1068106,79.3,11.9,0,0.093195266,0.82622493,0.49,444.8,74.8330647,,0.11,72.4,0.129,0.040445133,,26.11882433,0.211185233,0.052713523,10694.09066,,0.199,47421,0.352508537,,17986,0.235905704,0.151729123,0.022644877,0.004964025,0.002956105,0.00050198,0.023369959,0.938479558,0.006768494,0.502091584,0.750294068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Greene County,10162.21,0.143,4.2,3.3,0.073,0.177,0.378,6.786140338,0.339,0.660014255,0.108,0.212765957,367.5,65.48986839,0.183151395,0.000585206,0.000278016,,112.3605167,0.834355828,0.518181818,0.828316832,0.480705925,0.08830787,0.261,0.19,0.296778485,290.341569,83.3,12.72,0.00252722,0.136799752,0.85947023,0.224,499.6,76.39601786,8.8,0.149,92,0.177,0.082664711,16.48365137,27.00513098,0.239308604,0.04903027,10354.39715,,0.109,38771,0.455163044,6.31288776,43163,0.252739615,0.144660937,0.005988024,0.005262912,0.003181138,0.000210517,0.023414109,0.951698166,0.002234183,0.509636976,0.41506296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Hempstead County,9489.99,0.3,3.7,3.9,0.109,0.187,0.363,5.926811787,0.324,0.362864346,0.095,0.35,1095.8,78.67036011,0.236617042,0.000310545,0.000357574,,86.160264,0.835820896,0.52238806,0.83697318,0.490712074,0.071526196,0.431,,0.432157395,521.1764534,76.5,11.15,0.095609649,0.177280551,0.782235867,0.248,487.3,71.29377228,,0.143,145,0.208,0.105990309,,27.56581338,0.306761458,0.07814062,10328.32389,,0.215,32292,0.688550013,7.517949104,22373,0.263621329,0.154382515,0.293543377,0.006301309,0.004526292,0.001331263,0.120346128,0.563878411,0.037405167,0.515731085,0.557698262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Hot Spring County,9973.16,0.28,5.7,5.8,0.083,0.278,0.334,7.126234456,0.34,0.194119612,0.097,0.137931035,520.1,64.30125068,0.194046938,0.000243302,0.000179673,,95.29652438,0.809623431,0.504155125,0.826450116,0.504002956,0.065164012,0.294,0.225,0.323324114,,94.9,11.61,0,0.114740369,0.827280373,0.443,451.8,71.35212273,,0.115,81.9,0.158,0.086391414,7.965588657,29.64969111,0.247421053,0.056777763,9730.586103,,0.136,41754,0.480988949,5.310392438,33394,0.22495059,0.162753788,0.109498561,0.00524163,0.00330253,0.000605969,0.028571429,0.838388123,0.002743086,0.487501894,0.659690794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Howard County,10034.95,0.189,5.1,3.1,0.087,0.203,0.357,6.444320872,0.331,0.443396911,,0.238095238,1101.8,65.06024096,0.242770102,0.000504105,0.00021842,,79.05322504,0.734375,0.524590164,0.905579399,0.423463357,0.071284804,0.288,0.163,0.472661671,282.3055774,78.4,11.02,0.097808391,0.15503876,0.759857844,0.218,489.7,,,0.127,95.6,0.199,0.073329384,,32.00066066,0.316683193,0.080276449,10125.99886,,0.229,33049,0.587072482,10.32279376,13735,0.258318165,0.160393156,0.204259928,0.009314079,0.007148014,0.001588448,0.09833935,0.671841155,0.042279988,0.51400722,0.675175865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Independence County,10757.55,0.219,5.2,4.4,0.091,0.232,0.298,6.857911407,0.357,0.513220728,0.099,0.38,366.2,56.38233515,0.209289312,0.000868126,0.000351114,,102.1702876,0.81918239,0.552380952,0.883989501,0.497606094,0.086800487,0.266,0.227,0.397140865,524.0287478,104.5,12.16,0,0.132432432,0.838466124,0.205,487.9,86.84576193,7.7,0.117,100.7,0.176,0.077657359,12.39876012,37.19628037,0.264792491,0.073586367,11460.78326,,0.148,37818,0.466922954,5.199480052,37025,0.241161377,0.162403781,0.020086744,0.006776904,0.008891299,0.001924641,0.060151803,0.89487666,0.01733392,0.511005693,0.685840587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Izard County,10889.76,0.285,7,6,0.084,0.257,0.303,7.526959903,0.349,0.296875,,0.083333333,298.1,50.92221331,0.22480058,0.000149042,0.000371085,,91.28467407,0.798586572,0.554621849,,0.467880454,0.081967213,0.358,0.197,0.313456257,51.84161153,102.7,11.76,0.203990528,0.110243056,0.807109941,0.302,469.1,,,0.11,66.9,0.169,0.026508894,24.1528138,18.90220211,0.275041736,0.083269672,9611.323925,,0.235,29663,0.464571124,,13474,0.186062045,0.245509871,0.013792595,0.009809706,0.002876531,0.000147514,0.016005311,0.946083493,0.002849661,0.484879776,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Jackson County,9816.98,0.292,4.7,4.7,0.105,0.27,0.371,6.018771679,0.385,0.29949436,,0.323529412,554.1,75.84722969,0.205473169,0.000447778,0.000227273,,136.4618076,0.794326241,0.525547445,0.865909091,0.409678765,0.096161727,0.39,0.226,0.437837838,461.0087728,99.9,12.39,0,0.127543036,0.831867563,0.214,537,65.69870574,,0.138,131,0.214,0.085557249,,34.77546117,0.265047519,0.052382206,11386.61056,,0.226,30604,0.586122449,,17600,0.206136364,0.163011364,0.168290225,0.005710447,0.002967193,0.000951741,0.026648752,0.78367484,0.004742146,0.504590751,0.650608435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Jefferson County,10828.72,0.177,3.6,4.1,0.125,0.249,0.4,5.296630551,0.364,0.386633951,0.148,0.435897436,1316.8,67.59123397,0.168536541,0.000800042,0.000321186,,64.76548329,0.805147059,0.653673163,0.757644628,0.510824578,0.094339067,0.346,0.276,0.56908095,1015.895885,72.4,12.15,0.055866335,0.180035651,0.849700701,0.222,509.1,69.12779336,9.7,0.152,588.9,0.259,0.06868047,4.690346905,19.84377537,0.219612585,0.04698639,8650.650703,,0.172,36346,0.610257215,19.84377537,74723,0.235509816,0.14239257,0.548977282,0.003382736,0.008489747,0.000487009,0.016966331,0.411627662,0.004186312,0.5080159,0.309162523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Johnson County,8814.18,0.253,4.7,3.4,0.068,0.244,0.349,7.489137595,0.344,0.514722005,0.112,0.310344828,310.8,65.79372777,0.230499767,0.000660399,0.000308868,,91.30794433,0.816666667,0.545045045,0.854873646,0.391419142,0.06767249,0.271,0.203,0.277715922,204.0202451,65.9,11.44,0,0.144385027,0.795389897,0.183,444.1,63.14377047,,0.119,27.5,0.162,0.043637839,6.326274744,23.00463543,0.29441256,0.079578433,8334.714546,,0.196,34322,0.601469238,,25901,0.2488707,0.15103664,0.014089441,0.011870938,0.008368038,0.001284397,0.125637333,0.828552524,0.031077377,0.505040283,0.71366484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Lafayette County,13601.11,0.122,4.3,5.2,0.151,,0.309,5.845957975,0.326,0.123610203,,0.476190476,931.3,49.67248908,0.217479332,0.000266099,,,79.73649371,0.779761905,0.606741573,,0.396379526,0.099233856,0.403,,0.477004717,126.1034048,103,11.08,0,0.120720721,0.734013339,0.423,612.7,,,0.13,77.4,0.221,0.088773862,,41.79994184,0.274377473,0.071223435,10778.55447,,0.155,28857,0.728122345,,7447,0.221700013,0.207331812,0.368142062,0.004108137,0.003843096,0,0.018420355,0.600848132,0.005699194,0.514842301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Lawrence County,10428.24,0.249,4,,0.08,0.163,0.38,6.047308871,0.328,0.428596038,,0.285714286,326,48.14054301,0.210653931,0.000349284,0.000235128,,130.1971177,0.839869281,0.56372549,0.917439516,0.407874811,0.090071219,0.343,,0.295738046,164.0894963,86.5,12.4,0.034358409,0.141802068,0.785475926,0.36,531.3,,,0.124,,0.189,0.130928126,8.22544294,39.48212611,0.268662797,0.062986198,10418.15719,,,29229,0.54001759,,17012,0.224664942,0.190336233,0.008457884,0.003765497,0.001564129,0.000231723,0.009326845,0.966631908,0.000428948,0.511006836,0.635601493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Lee County,11694.57,0.304,4.9,4,0.126,0.184,0.346,3.988838699,0.346,0.288181121,0.093,0.380952381,1007.2,72.25433526,0.198853047,0.000290529,0.000195771,,77.65016127,0.744360902,0.446153846,0.825,0.341363973,0.113065327,0.467,,0.593274989,285.0536851,104.6,12.37,0.010976499,0.146514936,0.748472505,0.279,633.5,,,0.132,267,0.278,0.158424731,,27.47252747,0.259206799,0.05553006,8394.67508,,0.235,26046,0.845874887,26.16431188,10216,0.203406421,0.16004307,0.547413375,0.005047074,0.004270601,0.000194118,0.018635349,0.413374745,0.005490595,0.444821897,0.635072909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
